batter,year,split_day,cutoff_date,sb_to,sb_last21
680716,2025,100,2025-07-05,0,0
680718,2025,100,2025-07-05,2,1
680728,2025,100,2025-07-05,0,0
680737,2025,100,2025-07-05,1,1
680757,2025,100,2025-07-05,11,2
680769,2025,100,2025-07-05,0,0
680776,2025,100,2025-07-05,15,1
680777,2025,100,2025-07-05,0,0
680779,2025,100,2025-07-05,0,0
680837,2025,100,2025-07-05,0,0
680862,2025,100,2025-07-05,2,1
680869,2025,100,2025-07-05,0,0
680911,2025,100,2025-07-05,1,0
680977,2025,100,2025-07-05,3,0
681082,2025,100,2025-07-05,13,2
681146,2025,100,2025-07-05,0,0
681297,2025,100,2025-07-05,1,1
681351,2025,100,2025-07-05,0,0
681393,2025,100,2025-07-05,7,2
681460,2025,100,2025-07-05,2,0
681481,2025,100,2025-07-05,1,0
681508,2025,100,2025-07-05,0,0
681546,2025,100,2025-07-05,0,0
681584,2025,100,2025-07-05,0,0
681624,2025,100,2025-07-05,7,1
681715,2025,100,2025-07-05,0,0
681807,2025,100,2025-07-05,1,0
681909,2025,100,2025-07-05,0,0
681962,2025,100,2025-07-05,2,1
681987,2025,100,2025-07-05,2,2
682177,2025,100,2025-07-05,5,0
682183,2025,100,2025-07-05,1,0
682515,2025,100,2025-07-05,0,0
682622,2025,100,2025-07-05,4,0
682626,2025,100,2025-07-05,0,0
682634,2025,100,2025-07-05,0,0
682641,2025,100,2025-07-05,2,0
682653,2025,100,2025-07-05,0,0
682657,2025,100,2025-07-05,5,1
682663,2025,100,2025-07-05,1,0
682668,2025,100,2025-07-05,11,0
682729,2025,100,2025-07-05,3,0
682829,2025,100,2025-07-05,22,2
682848,2025,100,2025-07-05,0,0
682927,2025,100,2025-07-05,0,0
682928,2025,100,2025-07-05,19,8
682985,2025,100,2025-07-05,1,0
682988,2025,100,2025-07-05,0,0
682997,2025,100,2025-07-05,0,0
682998,2025,100,2025-07-05,10,0
683002,2025,100,2025-07-05,10,1
683011,2025,100,2025-07-05,9,2
683021,2025,100,2025-07-05,0,0
683083,2025,100,2025-07-05,7,0
683090,2025,100,2025-07-05,0,0
683146,2025,100,2025-07-05,3,0
683227,2025,100,2025-07-05,0,0
683357,2025,100,2025-07-05,0,0
683734,2025,100,2025-07-05,0,0
683737,2025,100,2025-07-05,4,1
683748,2025,100,2025-07-05,0,0
683766,2025,100,2025-07-05,2,1
683770,2025,100,2025-07-05,0,0
685301,2025,100,2025-07-05,0,0
686217,2025,100,2025-07-05,15,1
686452,2025,100,2025-07-05,0,0
686469,2025,100,2025-07-05,1,1
686475,2025,100,2025-07-05,8,2
686527,2025,100,2025-07-05,1,0
686555,2025,100,2025-07-05,8,1
686611,2025,100,2025-07-05,11,0
686668,2025,100,2025-07-05,8,1
686676,2025,100,2025-07-05,0,0
686681,2025,100,2025-07-05,1,0
686765,2025,100,2025-07-05,0,0
686780,2025,100,2025-07-05,0,0
686797,2025,100,2025-07-05,1,0
686823,2025,100,2025-07-05,0,0
686894,2025,100,2025-07-05,0,0
686948,2025,100,2025-07-05,0,0
687221,2025,100,2025-07-05,0,0
687231,2025,100,2025-07-05,0,0
687263,2025,100,2025-07-05,15,4
687363,2025,100,2025-07-05,22,3
687401,2025,100,2025-07-05,9,2
687462,2025,100,2025-07-05,0,0
687478,2025,100,2025-07-05,0,0
687515,2025,100,2025-07-05,0,0
687529,2025,100,2025-07-05,0,0
687551,2025,100,2025-07-05,0,0
687597,2025,100,2025-07-05,10,2
687637,2025,100,2025-07-05,0,0
687859,2025,100,2025-07-05,0,0
687952,2025,100,2025-07-05,0,0
687957,2025,100,2025-07-05,1,0
688363,2025,100,2025-07-05,0,0
688760,2025,100,2025-07-05,0,0
689041,2025,100,2025-07-05,0,0
689172,2025,100,2025-07-05,0,0
689200,2025,100,2025-07-05,3,0
689414,2025,100,2025-07-05,0,0
690022,2025,100,2025-07-05,0,0
690291,2025,100,2025-07-05,0,0
690924,2025,100,2025-07-05,1,1
690976,2025,100,2025-07-05,0,0
690984,2025,100,2025-07-05,0,0
690987,2025,100,2025-07-05,1,0
690993,2025,100,2025-07-05,0,0
691016,2025,100,2025-07-05,5,1
691019,2025,100,2025-07-05,1,1
691023,2025,100,2025-07-05,3,0
691026,2025,100,2025-07-05,4,1
691176,2025,100,2025-07-05,14,5
691182,2025,100,2025-07-05,1,0
691185,2025,100,2025-07-05,0,0
691373,2025,100,2025-07-05,0,0
691406,2025,100,2025-07-05,5,0
691594,2025,100,2025-07-05,3,0
691718,2025,100,2025-07-05,26,3
691720,2025,100,2025-07-05,0,0
691723,2025,100,2025-07-05,1,0
691777,2025,100,2025-07-05,1,0
691781,2025,100,2025-07-05,2,2
691783,2025,100,2025-07-05,0,0
691785,2025,100,2025-07-05,0,0
692216,2025,100,2025-07-05,0,0
692225,2025,100,2025-07-05,2,0
692585,2025,100,2025-07-05,0,0
693304,2025,100,2025-07-05,0,0
693307,2025,100,2025-07-05,0,0
693409,2025,100,2025-07-05,0,0
694192,2025,100,2025-07-05,16,3
694203,2025,100,2025-07-05,0,0
694208,2025,100,2025-07-05,0,0
694212,2025,100,2025-07-05,0,0
694359,2025,100,2025-07-05,0,0
694362,2025,100,2025-07-05,1,0
694374,2025,100,2025-07-05,7,1
694376,2025,100,2025-07-05,0,0
694377,2025,100,2025-07-05,0,0
694384,2025,100,2025-07-05,3,0
694388,2025,100,2025-07-05,0,0
694497,2025,100,2025-07-05,11,6
694671,2025,100,2025-07-05,11,0
694728,2025,100,2025-07-05,0,0
695238,2025,100,2025-07-05,1,0
695336,2025,100,2025-07-05,0,0
695391,2025,100,2025-07-05,0,0
695506,2025,100,2025-07-05,0,0
695578,2025,100,2025-07-05,12,3
695600,2025,100,2025-07-05,0,0
695657,2025,100,2025-07-05,0,0
695670,2025,100,2025-07-05,0,0
695681,2025,100,2025-07-05,0,0
695734,2025,100,2025-07-05,2,2
696030,2025,100,2025-07-05,3,3
696100,2025,100,2025-07-05,1,0
696285,2025,100,2025-07-05,9,4
699625,2025,100,2025-07-05,0,0
700242,2025,100,2025-07-05,2,0
700246,2025,100,2025-07-05,0,0
700250,2025,100,2025-07-05,3,0
700337,2025,100,2025-07-05,0,0
700932,2025,100,2025-07-05,1,0
701305,2025,100,2025-07-05,1,0
701350,2025,100,2025-07-05,1,1
701358,2025,100,2025-07-05,4,1
701398,2025,100,2025-07-05,0,0
701538,2025,100,2025-07-05,1,0
701675,2025,100,2025-07-05,0,0
701762,2025,100,2025-07-05,0,0
702176,2025,100,2025-07-05,0,0
702284,2025,100,2025-07-05,0,0
702332,2025,100,2025-07-05,8,3
702616,2025,100,2025-07-05,9,2
802415,2025,100,2025-07-05,24,5
804668,2025,100,2025-07-05,0,0
805249,2025,100,2025-07-05,1,1
805300,2025,100,2025-07-05,0,0
805367,2025,100,2025-07-05,11,3
805373,2025,100,2025-07-05,0,0
805779,2025,100,2025-07-05,5,0
805811,2025,100,2025-07-05,0,0
805904,2025,100,2025-07-05,0,0
807712,2025,100,2025-07-05,5,0
807713,2025,100,2025-07-05,11,4
807799,2025,100,2025-07-05,0,0
808975,2025,100,2025-07-05,8,2
808982,2025,100,2025-07-05,6,0
810938,2025,100,2025-07-05,2,0
455117,2025,107,2025-07-12,0,0
456781,2025,107,2025-07-12,0,0
457705,2025,107,2025-07-12,1,0
457759,2025,107,2025-07-12,1,0
467793,2025,107,2025-07-12,6,2
493329,2025,107,2025-07-12,0,0
500743,2025,107,2025-07-12,1,1
502054,2025,107,2025-07-12,3,0
502671,2025,107,2025-07-12,5,0
506702,2025,107,2025-07-12,0,0
514888,2025,107,2025-07-12,6,0
516782,2025,107,2025-07-12,5,1
518595,2025,107,2025-07-12,0,0
518692,2025,107,2025-07-12,1,1
518792,2025,107,2025-07-12,0,0
518934,2025,107,2025-07-12,0,0
519317,2025,107,2025-07-12,0,0
521692,2025,107,2025-07-12,0,0
527038,2025,107,2025-07-12,1,0
542303,2025,107,2025-07-12,0,0
542932,2025,107,2025-07-12,11,3
543309,2025,107,2025-07-12,1,1
543510,2025,107,2025-07-12,0,0
543592,2025,107,2025-07-12,0,0
543760,2025,107,2025-07-12,7,1
543807,2025,107,2025-07-12,11,4
543877,2025,107,2025-07-12,0,0
545121,2025,107,2025-07-12,0,0
545341,2025,107,2025-07-12,0,0
545361,2025,107,2025-07-12,2,0
547180,2025,107,2025-07-12,9,1
553869,2025,107,2025-07-12,0,0
553993,2025,107,2025-07-12,1,0
570482,2025,107,2025-07-12,0,0
571448,2025,107,2025-07-12,1,0
571466,2025,107,2025-07-12,0,0
571657,2025,107,2025-07-12,0,0
571771,2025,107,2025-07-12,0,0
571912,2025,107,2025-07-12,0,0
571970,2025,107,2025-07-12,4,0
572138,2025,107,2025-07-12,0,0
572191,2025,107,2025-07-12,7,0
572233,2025,107,2025-07-12,0,0
573262,2025,107,2025-07-12,6,1
575929,2025,107,2025-07-12,4,1
578428,2025,107,2025-07-12,2,0
592192,2025,107,2025-07-12,0,0
592206,2025,107,2025-07-12,3,1
592450,2025,107,2025-07-12,6,0
592518,2025,107,2025-07-12,8,0
592626,2025,107,2025-07-12,1,0
592663,2025,107,2025-07-12,5,1
592669,2025,107,2025-07-12,0,0
592696,2025,107,2025-07-12,0,0
592885,2025,107,2025-07-12,14,2
593428,2025,107,2025-07-12,13,0
593871,2025,107,2025-07-12,3,0
595751,2025,107,2025-07-12,0,0
595777,2025,107,2025-07-12,0,0
595879,2025,107,2025-07-12,1,0
595978,2025,107,2025-07-12,1,0
596019,2025,107,2025-07-12,15,2
596103,2025,107,2025-07-12,0,0
596115,2025,107,2025-07-12,15,4
596142,2025,107,2025-07-12,0,0
596146,2025,107,2025-07-12,0,0
600869,2025,107,2025-07-12,0,0
602104,2025,107,2025-07-12,2,1
605113,2025,107,2025-07-12,1,0
605131,2025,107,2025-07-12,0,0
605137,2025,107,2025-07-12,0,0
605141,2025,107,2025-07-12,6,0
605170,2025,107,2025-07-12,0,0
605204,2025,107,2025-07-12,0,0
605353,2025,107,2025-07-12,0,0
605361,2025,107,2025-07-12,0,0
606115,2025,107,2025-07-12,0,0
606192,2025,107,2025-07-12,5,0
606466,2025,107,2025-07-12,2,0
606992,2025,107,2025-07-12,0,0
607043,2025,107,2025-07-12,10,4
607208,2025,107,2025-07-12,24,5
607680,2025,107,2025-07-12,3,0
607732,2025,107,2025-07-12,0,0
608070,2025,107,2025-07-12,29,9
608324,2025,107,2025-07-12,1,0
608348,2025,107,2025-07-12,0,0
608369,2025,107,2025-07-12,1,1
608385,2025,107,2025-07-12,1,0
608671,2025,107,2025-07-12,2,0
608701,2025,107,2025-07-12,3,1
609280,2025,107,2025-07-12,1,0
620443,2025,107,2025-07-12,0,0
621020,2025,107,2025-07-12,7,0
621028,2025,107,2025-07-12,1,0
621035,2025,107,2025-07-12,1,0
621043,2025,107,2025-07-12,0,0
621438,2025,107,2025-07-12,10,1
621439,2025,107,2025-07-12,17,5
621493,2025,107,2025-07-12,2,1
621512,2025,107,2025-07-12,0,0
621566,2025,107,2025-07-12,0,0
622569,2025,107,2025-07-12,1,0
622761,2025,107,2025-07-12,14,0
623168,2025,107,2025-07-12,2,0
623993,2025,107,2025-07-12,0,0
624413,2025,107,2025-07-12,1,1
624415,2025,107,2025-07-12,1,0
624424,2025,107,2025-07-12,1,0
624428,2025,107,2025-07-12,7,1
624431,2025,107,2025-07-12,0,0
624512,2025,107,2025-07-12,0,0
624513,2025,107,2025-07-12,0,0
624585,2025,107,2025-07-12,0,0
624641,2025,107,2025-07-12,0,0
628451,2025,107,2025-07-12,3,0
630105,2025,107,2025-07-12,2,0
640459,2025,107,2025-07-12,0,0
640492,2025,107,2025-07-12,1,0
640902,2025,107,2025-07-12,0,0
641313,2025,107,2025-07-12,1,0
641343,2025,107,2025-07-12,5,1
641355,2025,107,2025-07-12,9,2
641487,2025,107,2025-07-12,5,0
641555,2025,107,2025-07-12,1,0
641584,2025,107,2025-07-12,4,0
641598,2025,107,2025-07-12,3,0
641645,2025,107,2025-07-12,0,0
641658,2025,107,2025-07-12,3,1
641680,2025,107,2025-07-12,3,0
641856,2025,107,2025-07-12,0,0
641857,2025,107,2025-07-12,2,1
641933,2025,107,2025-07-12,2,0
641943,2025,107,2025-07-12,0,0
642086,2025,107,2025-07-12,1,0
642133,2025,107,2025-07-12,1,0
642136,2025,107,2025-07-12,1,0
642180,2025,107,2025-07-12,1,0
642201,2025,107,2025-07-12,6,1
642215,2025,107,2025-07-12,0,0
642350,2025,107,2025-07-12,2,0
642708,2025,107,2025-07-12,1,0
642715,2025,107,2025-07-12,4,1
642731,2025,107,2025-07-12,1,1
642851,2025,107,2025-07-12,0,0
643217,2025,107,2025-07-12,1,1
643289,2025,107,2025-07-12,2,0
643376,2025,107,2025-07-12,0,0
643396,2025,107,2025-07-12,12,3
643446,2025,107,2025-07-12,1,0
643565,2025,107,2025-07-12,0,0
644433,2025,107,2025-07-12,0,0
645277,2025,107,2025-07-12,7,1
645302,2025,107,2025-07-12,3,0
645305,2025,107,2025-07-12,0,0
645444,2025,107,2025-07-12,0,0
646240,2025,107,2025-07-12,1,0
647304,2025,107,2025-07-12,11,1
647351,2025,107,2025-07-12,1,1
649966,2025,107,2025-07-12,2,0
650333,2025,107,2025-07-12,4,1
650402,2025,107,2025-07-12,4,0
650489,2025,107,2025-07-12,8,5
650490,2025,107,2025-07-12,3,0
650859,2025,107,2025-07-12,2,0
650968,2025,107,2025-07-12,0,0
655316,2025,107,2025-07-12,1,1
656180,2025,107,2025-07-12,0,0
656185,2025,107,2025-07-12,0,0
656248,2025,107,2025-07-12,1,0
656305,2025,107,2025-07-12,7,0
656413,2025,107,2025-07-12,2,0
656484,2025,107,2025-07-12,0,0
656537,2025,107,2025-07-12,6,0
656541,2025,107,2025-07-12,2,0
656555,2025,107,2025-07-12,2,0
656577,2025,107,2025-07-12,0,0
656582,2025,107,2025-07-12,2,0
656716,2025,107,2025-07-12,15,8
656775,2025,107,2025-07-12,13,5
656811,2025,107,2025-07-12,3,0
656896,2025,107,2025-07-12,1,0
656941,2025,107,2025-07-12,9,3
656976,2025,107,2025-07-12,2,0
657041,2025,107,2025-07-12,4,1
657077,2025,107,2025-07-12,1,0
657136,2025,107,2025-07-12,1,0
657557,2025,107,2025-07-12,2,0
657656,2025,107,2025-07-12,4,2
657757,2025,107,2025-07-12,1,0
660162,2025,107,2025-07-12,0,0
660271,2025,107,2025-07-12,12,1
660644,2025,107,2025-07-12,2,0
660670,2025,107,2025-07-12,4,2
660688,2025,107,2025-07-12,0,0
660757,2025,107,2025-07-12,0,0
660821,2025,107,2025-07-12,9,1
660844,2025,107,2025-07-12,4,0
661388,2025,107,2025-07-12,5,0
662139,2025,107,2025-07-12,1,0
663330,2025,107,2025-07-12,0,0
663368,2025,107,2025-07-12,0,0
663457,2025,107,2025-07-12,4,0
663536,2025,107,2025-07-12,0,0
663538,2025,107,2025-07-12,16,2
663584,2025,107,2025-07-12,0,0
663586,2025,107,2025-07-12,2,0
663604,2025,107,2025-07-12,8,0
663609,2025,107,2025-07-12,0,0
663616,2025,107,2025-07-12,2,0
663624,2025,107,2025-07-12,1,0
663647,2025,107,2025-07-12,10,1
663656,2025,107,2025-07-12,22,4
663662,2025,107,2025-07-12,1,0
663697,2025,107,2025-07-12,0,0
663698,2025,107,2025-07-12,1,0
663728,2025,107,2025-07-12,9,0
663731,2025,107,2025-07-12,0,0
663743,2025,107,2025-07-12,0,0
663757,2025,107,2025-07-12,0,0
663837,2025,107,2025-07-12,1,1
663853,2025,107,2025-07-12,4,1
663886,2025,107,2025-07-12,0,0
663897,2025,107,2025-07-12,3,0
663898,2025,107,2025-07-12,0,0
663967,2025,107,2025-07-12,0,0
663968,2025,107,2025-07-12,13,3
663993,2025,107,2025-07-12,1,0
664023,2025,107,2025-07-12,4,0
664034,2025,107,2025-07-12,1,0
664040,2025,107,2025-07-12,3,1
664056,2025,107,2025-07-12,8,1
664059,2025,107,2025-07-12,9,4
664068,2025,107,2025-07-12,1,0
664238,2025,107,2025-07-12,9,0
664702,2025,107,2025-07-12,7,2
664728,2025,107,2025-07-12,2,0
664761,2025,107,2025-07-12,2,0
664770,2025,107,2025-07-12,1,0
664774,2025,107,2025-07-12,1,1
664913,2025,107,2025-07-12,1,0
664954,2025,107,2025-07-12,0,0
664983,2025,107,2025-07-12,3,2
665019,2025,107,2025-07-12,0,0
665052,2025,107,2025-07-12,0,0
665155,2025,107,2025-07-12,0,0
665161,2025,107,2025-07-12,15,0
665487,2025,107,2025-07-12,20,5
665489,2025,107,2025-07-12,5,3
665561,2025,107,2025-07-12,0,0
665742,2025,107,2025-07-12,11,3
665750,2025,107,2025-07-12,9,0
665804,2025,107,2025-07-12,0,0
665828,2025,107,2025-07-12,0,0
665833,2025,107,2025-07-12,29,3
665839,2025,107,2025-07-12,0,0
665861,2025,107,2025-07-12,0,0
665862,2025,107,2025-07-12,10,0
665877,2025,107,2025-07-12,1,1
665923,2025,107,2025-07-12,2,2
665926,2025,107,2025-07-12,10,1
665953,2025,107,2025-07-12,0,0
665966,2025,107,2025-07-12,1,0
666018,2025,107,2025-07-12,0,0
666023,2025,107,2025-07-12,0,0
666126,2025,107,2025-07-12,0,0
666134,2025,107,2025-07-12,6,2
666139,2025,107,2025-07-12,6,1
666149,2025,107,2025-07-12,9,0
666150,2025,107,2025-07-12,0,0
666152,2025,107,2025-07-12,15,3
666158,2025,107,2025-07-12,1,0
666160,2025,107,2025-07-12,5,2
666163,2025,107,2025-07-12,0,0
666176,2025,107,2025-07-12,3,0
666181,2025,107,2025-07-12,1,0
666182,2025,107,2025-07-12,4,0
666185,2025,107,2025-07-12,2,0
666198,2025,107,2025-07-12,0,0
666211,2025,107,2025-07-12,0,0
666310,2025,107,2025-07-12,1,0
666397,2025,107,2025-07-12,0,0
666464,2025,107,2025-07-12,1,0
666624,2025,107,2025-07-12,5,2
666915,2025,107,2025-07-12,0,0
666969,2025,107,2025-07-12,9,2
666971,2025,107,2025-07-12,7,1
667452,2025,107,2025-07-12,0,0
667472,2025,107,2025-07-12,14,6
667670,2025,107,2025-07-12,2,0
668227,2025,107,2025-07-12,16,2
668670,2025,107,2025-07-12,0,0
668709,2025,107,2025-07-12,1,0
668715,2025,107,2025-07-12,6,2
668723,2025,107,2025-07-12,0,0
668731,2025,107,2025-07-12,1,0
668800,2025,107,2025-07-12,0,0
668804,2025,107,2025-07-12,3,0
668845,2025,107,2025-07-12,0,0
668885,2025,107,2025-07-12,0,0
668901,2025,107,2025-07-12,0,0
668904,2025,107,2025-07-12,0,0
668930,2025,107,2025-07-12,17,1
668939,2025,107,2025-07-12,0,0
668942,2025,107,2025-07-12,4,0
668974,2025,107,2025-07-12,0,0
669004,2025,107,2025-07-12,0,0
669016,2025,107,2025-07-12,5,2
669065,2025,107,2025-07-12,4,1
669087,2025,107,2025-07-12,0,0
669127,2025,107,2025-07-12,4,0
669134,2025,107,2025-07-12,0,0
669200,2025,107,2025-07-12,0,0
669221,2025,107,2025-07-12,0,0
669224,2025,107,2025-07-12,3,0
669234,2025,107,2025-07-12,0,0
669236,2025,107,2025-07-12,0,0
669242,2025,107,2025-07-12,3,0
669256,2025,107,2025-07-12,0,0
669257,2025,107,2025-07-12,2,0
669261,2025,107,2025-07-12,5,1
669288,2025,107,2025-07-12,1,0
669289,2025,107,2025-07-12,2,0
669326,2025,107,2025-07-12,0,0
669357,2025,107,2025-07-12,1,1
669364,2025,107,2025-07-12,16,3
669369,2025,107,2025-07-12,2,1
669374,2025,107,2025-07-12,0,0
669394,2025,107,2025-07-12,1,0
669397,2025,107,2025-07-12,6,0
669398,2025,107,2025-07-12,1,0
669450,2025,107,2025-07-12,0,0
669477,2025,107,2025-07-12,0,0
669701,2025,107,2025-07-12,9,1
669707,2025,107,2025-07-12,5,0
669717,2025,107,2025-07-12,1,0
669720,2025,107,2025-07-12,2,0
669722,2025,107,2025-07-12,0,0
669743,2025,107,2025-07-12,1,0
669911,2025,107,2025-07-12,3,0
670032,2025,107,2025-07-12,0,0
670042,2025,107,2025-07-12,2,0
670092,2025,107,2025-07-12,0,0
670097,2025,107,2025-07-12,0,0
670156,2025,107,2025-07-12,4,1
670223,2025,107,2025-07-12,0,0
670224,2025,107,2025-07-12,8,0
670231,2025,107,2025-07-12,4,2
670242,2025,107,2025-07-12,0,0
670276,2025,107,2025-07-12,0,0
670541,2025,107,2025-07-12,1,0
670623,2025,107,2025-07-12,0,0
670764,2025,107,2025-07-12,11,2
670770,2025,107,2025-07-12,10,1
671056,2025,107,2025-07-12,1,0
671083,2025,107,2025-07-12,0,0
671213,2025,107,2025-07-12,0,0
671218,2025,107,2025-07-12,5,0
671221,2025,107,2025-07-12,5,0
671277,2025,107,2025-07-12,8,1
671284,2025,107,2025-07-12,1,0
671286,2025,107,2025-07-12,0,0
671289,2025,107,2025-07-12,12,5
671655,2025,107,2025-07-12,0,0
671732,2025,107,2025-07-12,15,4
671739,2025,107,2025-07-12,12,1
671976,2025,107,2025-07-12,0,0
672012,2025,107,2025-07-12,0,0
672016,2025,107,2025-07-12,6,2
672275,2025,107,2025-07-12,0,0
672279,2025,107,2025-07-12,0,0
672356,2025,107,2025-07-12,3,0
672359,2025,107,2025-07-12,0,0
672386,2025,107,2025-07-12,0,0
672515,2025,107,2025-07-12,1,0
672569,2025,107,2025-07-12,1,0
672580,2025,107,2025-07-12,18,2
672640,2025,107,2025-07-12,10,2
672695,2025,107,2025-07-12,13,2
672724,2025,107,2025-07-12,1,1
672744,2025,107,2025-07-12,2,0
672761,2025,107,2025-07-12,2,1
672820,2025,107,2025-07-12,2,1
673237,2025,107,2025-07-12,1,1
673357,2025,107,2025-07-12,22,0
673490,2025,107,2025-07-12,1,1
673548,2025,107,2025-07-12,2,0
673962,2025,107,2025-07-12,4,0
674441,2025,107,2025-07-12,0,0
676044,2025,107,2025-07-12,0,0
676059,2025,107,2025-07-12,1,0
676070,2025,107,2025-07-12,2,0
676116,2025,107,2025-07-12,0,0
676356,2025,107,2025-07-12,4,0
676391,2025,107,2025-07-12,3,1
676439,2025,107,2025-07-12,0,0
676466,2025,107,2025-07-12,1,1
676475,2025,107,2025-07-12,3,0
676480,2025,107,2025-07-12,0,0
676572,2025,107,2025-07-12,3,1
676609,2025,107,2025-07-12,31,3
676679,2025,107,2025-07-12,0,0
676694,2025,107,2025-07-12,14,3
676701,2025,107,2025-07-12,0,0
676724,2025,107,2025-07-12,0,0
676801,2025,107,2025-07-12,1,0
676812,2025,107,2025-07-12,0,0
676914,2025,107,2025-07-12,0,0
677008,2025,107,2025-07-12,1,0
677060,2025,107,2025-07-12,0,0
677347,2025,107,2025-07-12,7,0
677587,2025,107,2025-07-12,2,0
677588,2025,107,2025-07-12,2,0
677592,2025,107,2025-07-12,0,0
677594,2025,107,2025-07-12,16,4
677595,2025,107,2025-07-12,2,0
677649,2025,107,2025-07-12,4,4
677800,2025,107,2025-07-12,5,1
677870,2025,107,2025-07-12,0,0
677941,2025,107,2025-07-12,0,0
677942,2025,107,2025-07-12,2,2
677943,2025,107,2025-07-12,0,0
677950,2025,107,2025-07-12,5,1
677951,2025,107,2025-07-12,25,4
677956,2025,107,2025-07-12,0,0
678009,2025,107,2025-07-12,3,1
678011,2025,107,2025-07-12,0,0
678225,2025,107,2025-07-12,2,0
678246,2025,107,2025-07-12,4,1
678391,2025,107,2025-07-12,0,0
678489,2025,107,2025-07-12,0,0
678554,2025,107,2025-07-12,4,1
678662,2025,107,2025-07-12,2,0
678877,2025,107,2025-07-12,0,0
678882,2025,107,2025-07-12,13,3
678894,2025,107,2025-07-12,0,0
679032,2025,107,2025-07-12,12,4
679529,2025,107,2025-07-12,1,0
679822,2025,107,2025-07-12,0,0
679845,2025,107,2025-07-12,1,0
680118,2025,107,2025-07-12,3,0
680474,2025,107,2025-07-12,6,3
680574,2025,107,2025-07-12,13,2
680577,2025,107,2025-07-12,6,1
680700,2025,107,2025-07-12,1,0
680716,2025,107,2025-07-12,0,0
680718,2025,107,2025-07-12,3,2
680728,2025,107,2025-07-12,0,0
680737,2025,107,2025-07-12,1,1
680757,2025,107,2025-07-12,11,1
680769,2025,107,2025-07-12,0,0
680776,2025,107,2025-07-12,16,1
680777,2025,107,2025-07-12,0,0
680779,2025,107,2025-07-12,0,0
680837,2025,107,2025-07-12,0,0
680862,2025,107,2025-07-12,2,0
680869,2025,107,2025-07-12,0,0
680911,2025,107,2025-07-12,1,0
680977,2025,107,2025-07-12,3,0
681082,2025,107,2025-07-12,13,1
681146,2025,107,2025-07-12,0,0
681297,2025,107,2025-07-12,3,2
681351,2025,107,2025-07-12,1,1
681393,2025,107,2025-07-12,7,1
681460,2025,107,2025-07-12,3,1
681481,2025,107,2025-07-12,1,0
681508,2025,107,2025-07-12,0,0
681546,2025,107,2025-07-12,0,0
681584,2025,107,2025-07-12,0,0
681624,2025,107,2025-07-12,7,1
681715,2025,107,2025-07-12,0,0
681807,2025,107,2025-07-12,1,0
681909,2025,107,2025-07-12,0,0
681962,2025,107,2025-07-12,2,0
681987,2025,107,2025-07-12,3,2
682177,2025,107,2025-07-12,6,1
682183,2025,107,2025-07-12,1,0
682515,2025,107,2025-07-12,0,0
682622,2025,107,2025-07-12,4,0
682626,2025,107,2025-07-12,0,0
682634,2025,107,2025-07-12,0,0
682641,2025,107,2025-07-12,2,0
682653,2025,107,2025-07-12,0,0
682657,2025,107,2025-07-12,6,2
682663,2025,107,2025-07-12,1,0
682668,2025,107,2025-07-12,11,0
682729,2025,107,2025-07-12,3,0
682829,2025,107,2025-07-12,25,4
682848,2025,107,2025-07-12,0,0
682927,2025,107,2025-07-12,0,0
682928,2025,107,2025-07-12,20,5
682985,2025,107,2025-07-12,1,0
682988,2025,107,2025-07-12,0,0
682997,2025,107,2025-07-12,0,0
682998,2025,107,2025-07-12,11,1
683002,2025,107,2025-07-12,10,1
683011,2025,107,2025-07-12,10,2
683021,2025,107,2025-07-12,0,0
683083,2025,107,2025-07-12,7,0
683090,2025,107,2025-07-12,0,0
683146,2025,107,2025-07-12,4,1
683227,2025,107,2025-07-12,0,0
683357,2025,107,2025-07-12,0,0
683734,2025,107,2025-07-12,0,0
683737,2025,107,2025-07-12,4,1
683748,2025,107,2025-07-12,0,0
683766,2025,107,2025-07-12,2,1
683770,2025,107,2025-07-12,0,0
685301,2025,107,2025-07-12,0,0
686217,2025,107,2025-07-12,16,2
686452,2025,107,2025-07-12,0,0
686469,2025,107,2025-07-12,1,0
686475,2025,107,2025-07-12,8,0
686527,2025,107,2025-07-12,1,0
686555,2025,107,2025-07-12,10,3
686611,2025,107,2025-07-12,11,0
686668,2025,107,2025-07-12,9,2
686676,2025,107,2025-07-12,0,0
686681,2025,107,2025-07-12,1,0
686765,2025,107,2025-07-12,0,0
686780,2025,107,2025-07-12,0,0
686797,2025,107,2025-07-12,1,0
686823,2025,107,2025-07-12,0,0
686894,2025,107,2025-07-12,0,0
686948,2025,107,2025-07-12,0,0
687221,2025,107,2025-07-12,0,0
687231,2025,107,2025-07-12,0,0
687263,2025,107,2025-07-12,16,4
687363,2025,107,2025-07-12,23,2
687401,2025,107,2025-07-12,9,1
687462,2025,107,2025-07-12,0,0
