owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets
FA,Jonathan India,KC,4.1,2B|3B|2B/SS|1B/3B|IF|LF|OF|DH|UTIL|BE|IL,1.58,280.0,drop,14.0,id·vol,1.34,SIXTY_DAY_DL,2027-02-01,0.0,0.0,1B/3B|2B/SS|OF|UTIL
FA,Johan Rojas,Phi,0.0,CF|OF|UTIL|BE|IL,1.6,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2027-02-01,0.0,0.0,OF|UTIL
FA,Alex Verdugo,SD,0.0,LF|OF|UTIL|BE|IL,1.65,,stash,,talent_prior·flat↓,,OUT,2027-02-01,0.0,0.0,OF|UTIL
FA,Brendan Rodgers,Bos,0.0,2B|2B/SS|IF|UTIL|BE|IL,1.42,,stash,,talent_prior·flat↓,,OUT,2027-02-01,0.0,0.0,2B/SS|UTIL
FA,Carlos Correa,Hou,8.6,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,1.69,199.0,hold,35.0,id·vol,1.81,SIXTY_DAY_DL,2027-02-01,0.0,0.0,1B/3B|2B/SS|UTIL
FA,Luis Lara,Mil,7.8,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jordan Lawlar,Ari,2.8,3B|1B/3B|IF|UTIL|BE|IL|OF,,,,,NO_DATA,,TEN_DAY_DL,2026-08-01,,,1B/3B|OF|UTIL
FA,Joshua Kuroda-Grauer,Oak,2.4,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Charlie Condon,Col,2.0,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Jesus Made,Mil,1.8,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Max Clark,Det,1.6,CF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Leo De Vries,Oak,1.6,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Walker Jenkins,Min,1.2,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Enrique Hernandez,LAD,1.0,1B|3B|1B/3B|IF|LF|OF|UTIL|BE|IL,,,,,NO_DATA,,TEN_DAY_DL,2026-07-28,,,1B/3B|OF|UTIL
FA,Sebastian Walcott,Tex,0.8,SS|2B/SS|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Josue De Paula,LAD,0.8,LF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Aidan Miller,Phi,0.7,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,George Lombard Jr.,NYY,0.6,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Franklin Arias,Bos,0.6,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Eli Willits,Wsh,0.6,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Kaelen Culpepper,Min,0.6,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,James Tibbs III,LAD,0.5,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Ethan Holliday,Col,0.5,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Jett Williams,Mil,0.5,2B|SS|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Eduardo Valencia,Det,0.4,C|1B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|C|UTIL
FA,Zyhir Hope,LAD,0.4,LF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Lazaro Montes,Sea,0.4,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Luis Pena,Mil,0.4,2B|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Carson Williams,TB,0.4,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Rainiel Rodriguez,StL,0.3,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Christian Moore,LAA,0.3,2B|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Sean Keys,Tor,0.3,1B|3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Edward Florentino,Pit,0.3,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Mike Sirota,LAD,0.3,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Ethan Salas,SD,0.3,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Caleb Bonemer,ChW,0.3,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Cooper Ingle,Cle,0.3,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Theo Gillen,TB,0.3,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Zac Veen,Col,0.3,LF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Ralphy Velazquez,Cle,0.3,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Eduardo Quintero,LAD,0.3,CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jesus Rodriguez,SF,0.3,C|3B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|C|UTIL
FA,Emmanuel Rodriguez,Min,0.3,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jim Jarvis,Atl,0.3,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Andrew Fischer,Mil,0.3,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Eric Hartman,Atl,0.3,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Bryce Rainer,Det,0.2,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Harry Ford,Wsh,0.2,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Kevin Alcantara,ChC,0.2,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,JoJo Parker,Tor,0.2,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Josue Briceno,Det,0.2,C|1B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|C|UTIL
FA,Alfredo Duno,Cin,0.2,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Josuar Gonzalez,SF,0.2,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Cam Cauley,Tex,0.2,2B|SS|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Jhostynxon Garcia,Pit,0.2,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Aiva Arquette,Mia,0.2,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Hector Rodriguez,Cin,0.1,LF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Ryan Clifford,NYM,0.1,1B|1B/3B|IF|LF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Michael Arroyo,Sea,0.1,2B|2B/SS|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Otto Kemp,Phi,0.1,1B|3B|1B/3B|IF|UTIL|BE|IL|LF|OF,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Yohandy Morales,Wsh,0.1,1B|3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Ethan Conrad,ChC,0.1,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Josiah Hartshorn,ChC,0.1,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Emil Morales,LAD,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Dax Kilby,NYY,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,CJ Kayfus,Cle,0.1,1B|1B/3B|IF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Deyvison De Los Santos,Mia,0.1,1B|3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Angel Genao,Cle,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Arjun Nimmala,Tor,0.1,SS|2B/SS|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Sheng-En Lin,Cin,0.1,DH|UTIL|P|SP|BE|IL,,,,,NO_DATA,,,,,,UTIL
FA,Alan Roden,Min,0.1,LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Heston Kjerstad,Bal,0.1,LF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Tsung-Che Cheng,Bos,0.1,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Druw Jones,Ari,0.1,CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Xavier Isaac,TB,0.1,DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,UTIL
FA,Felnin Celesten,Sea,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Luis Hernandez,SF,0.1,21|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Tyler Black,Mil,0.1,1B|1B/3B|IF|LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Gabriel Gonzalez,Min,0.1,LF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Seaver King,Wsh,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Rafael Flores Jr.,Pit,0.1,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Devin Fitz-Gerald,Wsh,0.1,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Jaison Chourio,Cle,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jeferson Quero,Mil,0.1,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Jace Jung,Det,0.1,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Termarr Johnson,Pit,0.1,2B|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Cam Collier,Cin,0.1,1B|3B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Jonny Farmelo,Sea,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Ike Irish,Bal,0.1,C|1B|1B/3B|IF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|C|OF|UTIL
FA,Abimelec Ortiz,Wsh,0.1,1B|1B/3B|IF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Jacob Melton,TB,0.1,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,George Valera,Cle,0.1,RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Rikuu Nishida,ChW,0.1,2B|2B/SS|IF|LF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Gage Workman,Det,0.1,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Justin Gonzales,Bos,0.1,CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jhonny Level,SF,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Steele Hall,Cin,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Robert Hassell III,Wsh,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Garrett Stubbs,Phi,0.1,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Felix Reyes,Phi,0.1,LF|RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Nate Eaton,Bos,0.1,3B|1B/3B|IF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Nick Sogard,Bos,0.1,1B|2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,TEN_DAY_DL,2026-07-11,,,1B/3B|2B/SS|UTIL
FA,Ryan Ritter,Col,0.1,2B|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Jonatan Clase,Tor,0.1,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Max Anderson,Det,0.1,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Luis Urias,Tor,0.1,2B|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Tommy White,Oak,0.1,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Jace LaViolette,Cle,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Xavier Neyens,Hou,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Luis Carpio,Det,0.1,2B|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Ali Sanchez,NYY,0.1,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Chuckie Robinson,LAD,0.1,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Sandy Leon,Atl,0.1,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Luke Maile,KC,0.1,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Adael Amador,Col,0.1,2B|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Enrique Bradfield Jr.,Bal,0.1,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Miles Mastrobuoni,Sea,0.1,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Eloy Jimenez,Tor,0.1,RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Justin Dean,ChC,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Will Wilson,Sea,0.1,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,SIXTY_DAY_DL,2026-07-20,,,1B/3B|2B/SS|UTIL
FA,Blake Mitchell,KC,0.1,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Vance Honeycutt,Bal,0.1,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Kayson Cunningham,Ari,0.1,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Yohel Pozo,StL,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Cody Freeman,Tex,0.0,2B|2B/SS|IF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,TEN_DAY_DL,2026-07-17,,,2B/SS|OF|UTIL
FA,Jase Bowen,SD,0.0,LF|CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Kameron Misner,KC,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,John Rave,KC,0.0,LF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Billy Cook,Pit,0.0,1B|1B/3B|IF|CF|OF|UTIL|BE|IL|RF|LF,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Charles McAdoo,Tor,0.0,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Jhonkensy Noel,Bal,0.0,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Nacho Alvarez Jr.,Atl,0.0,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Tyler Locklear,Ari,0.0,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Ronaldo Hernandez,Bos,0.0,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Jerar Encarnacion,SF,0.0,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,James Triantos,ChC,0.0,2B|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Anthony Vilar,FA,0.0,C|2B|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|C|OF|UTIL
FA,Jefferson Rojas,ChC,0.0,2B|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Eduardo Tait,Min,0.0,C|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Chase Harlan,LAD,0.0,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Joshua Adamczewski,Mil,0.0,2B|2B/SS|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Juneiker Caceres,Cle,0.0,LF|CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Kevin Alvarez,Hou,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Braylon Payne,Mil,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Nate George,Bal,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Tate Southisene,Atl,0.0,2B|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Elian Peña,NYM,0.0,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Billy Carlson,ChW,0.0,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Gavin Fien,Wsh,0.0,DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,UTIL
FA,Ronny Cruz,Wsh,0.0,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Will Wagner,SD,0.0,3B|1B/3B|IF|UTIL|BE|IL|DH,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,P.J. Higgins,Cin,0.0,C|1B|3B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|C|UTIL
FA,Jonah Cox,SF,0.0,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,TEN_DAY_DL,2026-07-20,,,OF|UTIL
FA,Johnathan Rodriguez,Bal,0.0,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Kyren Paris,LAA,0.0,2B|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Yanquiel Fernandez,NYY,0.0,RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Nelson Rada,LAA,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Junior Perez,ChW,0.0,CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Rece Hinds,Mia,0.0,RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Kemp Alderman,Mia,0.0,RF|OF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Andy Ibanez,NYM,0.0,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Jacob Reimer,NYM,0.0,3B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Raynel Delgado,Hou,0.0,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|UTIL
FA,Jonathon Long,ChC,0.0,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Brock Wilken,Mil,0.0,3B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Hendry Mendez,Min,0.0,LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Warming Bernabel,Wsh,0.0,1B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Eliezer Alfonzo,LAD,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,John Gil,Atl,0.0,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Blake Burke,Mil,0.0,1B|1B/3B|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Slade Caldwell,Ari,0.0,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Cam Cannarella,Mia,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,George Wolkow,ChW,0.0,CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Gavin Kilen,SF,0.0,2B|SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Wehiwa Aloy,Bal,0.0,SS|2B/SS|IF|DH|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Josh Hammond,KC,0.0,SS|2B/SS|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|UTIL
FA,Kyler Murray,Oak,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Drew Cavanaugh,SF,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Cesar Salazar,Hou,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Chadwick Tromp,Bal,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Michael Helman,Tex,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,SIXTY_DAY_DL,2026-08-20,,,OF|UTIL
FA,Kyler Fedko,Min,0.0,1B|1B/3B|IF|LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|OF|UTIL
FA,Luca Tresh,KC,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Aramis Garcia,Ari,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Bryce Johnson,SD,0.0,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,CJ Stubbs,Tor,0.0,C|UTIL|BE|IL,,,,,NO_DATA,,,,,,C|UTIL
FA,Tirso Ornelas,SD,0.0,LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Jihwan Bae,NYM,0.0,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Nick Morabito,NYM,0.0,CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Sam Haggerty,FA,0.0,LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Greg Jones,Mil,0.0,2B|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Brett Harris,Bos,0.0,3B|1B/3B|IF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|UTIL
FA,Braiden Ward,Bos,0.0,LF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Payton Eeles,Bal,0.0,2B|SS|2B/SS|IF|LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Marco Luciano,NYY,0.0,LF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Scott Kingery,ChC,0.0,2B|2B/SS|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,2B/SS|OF|UTIL
FA,Jacob Berry,Mia,0.0,2B|3B|2B/SS|1B/3B|IF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|OF|UTIL
FA,Carlos Rodriguez,SD,0.0,LF|CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
FA,Trei Cruz,Det,0.0,3B|SS|2B/SS|1B/3B|IF|CF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,1B/3B|2B/SS|OF|UTIL
FA,Christian Franklin,Wsh,0.0,LF|CF|RF|OF|UTIL|BE|IL,,,,,NO_DATA,,,,,,OF|UTIL
